211,55923,285
212,10499,285
213,175963,285
214,110201,285
215,11132,284
216,30121,284
217,19133,283
218,134761,282
219,115515,282
220,25437,281
221,75857,281
222,66342,281
223,28453,280
224,163274,280
225,6013,280
226,159801,280
227,185724,279
228,28525,279
229,185451,279
230,20450,277
231,5704,276
232,176571,276
233,29496,276
234,28451,275
235,106963,275
236,109540,274
237,165621,274
238,116873,274
239,154062,274
240,186776,274
241,154866,273
242,5784,273
243,21548,273
244,22402,273
245,144696,272
246,168770,272
247,79156,271
248,30118,271
249,143761,271
250,156816,271
251,123760,270
252,146904,270
253,136011,270
254,157547,269
255,28458,269
256,60896,268
257,144736,268
258,98336,268
259,116877,267
260,110103,267
261,114784,267
262,93380,267
263,22109,267
264,65579,267
265,108676,267
266,13150,266
267,168457,266
268,146171,266
269,23678,266
270,7194,266
271,63491,266
272,23027,266
273,132464,265
274,39690,265
275,30091,265
276,184270,264
277,21673,264
278,14683,264
279,81440,264
280,97447,263
281,184026,263
282,21425,263
283,30259,263
284,27823,262
285,12877,262
286,146214,262
287,145729,262
288,157005,262
289,108494,262
290,21856,262
291,135044,261
292,171072,261
293,160765,261
294,24878,260
295,5345,260
296,33430,260
297,42046,260
298,13452,260
299,168837,260
300,98699,260
301,57691,260
302,129929,259
303,175971,259
304,19476,259
305,18405,258
306,146193,258
307,130421,258
308,99146,258
309,155444,256
310,187874,255
311,65920,255
312,160494,255
313,175966,255
314,21544,255
315,86413,255
316,22395,255
317,7528,254
318,13329,254
319,11714,254
320,113519,254
321,27631,254
322,5487,253
323,168812,253
324,155836,253
325,130434,253
326,115552,253
327,53247,253
328,83822,252
329,146924,252
330,22684,252
331,39140,252
332,200175,251
333,7736,251
334,59793,251
335,171583,251
336,108477,251
337,111376,250
338,21183,250
339,37130,250
340,154065,250
341,97953,250
342,92868,250
343,41773,250
344,24870,249
345,105929,249
346,158273,249
347,7793,249
348,109535,249
349,39287,248
350,120210,248
351,18750,248
352,110219,248
353,188028,248
354,20024,248
355,34653,247
356,13879,247
357,107929,247
358,29929,247
359,126587,247
360,24865,246
361,79443,246
362,137310,246
363,5702,246
364,5865,246
365,10067,246
366,24876,245
367,135029,245
368,146905,245
369,168303,245
370,18558,245
371,116149,245
372,5361,244
373,146131,244
374,146910,243
375,33554,243
376,168587,243
377,195129,243
378,153501,242
379,168960,242
380,19529,242
381,21698,242
382,20031,242
383,24868,241
384,200173,241
385,63230,241
386,12370,241
387,56555,240
388,27091,240
389,135504,240
390,30095,240
391,98096,239
392,7781,239
393,5626,239
394,6267,239
395,173657,239
396,187990,237
397,127407,237
398,158482,237
399,197502,237
400,16659,237
401,2541,236
402,39224,236
403,122496,236
404,6689,236
405,65601,236
406,114564,235
407,30868,235
408,70462,235
409,112118,234
410,91869,234
411,44362,234
412,106898,234
413,186698,234
414,186702,234
415,16552,234
416,118956,233
417,166275,233
418,20695,233
419,145700,233
420,99393,233
421,143777,233
422,110757,232
423,109808,232
424,82772,232
425,23223,231
426,121602,231
427,175970,231
428,22105,231
429,102505,231
430,187478,231
431,75871,231
432,29909,231
433,55922,230
434,29469,230
435,20160,230
436,45572,230
437,111375,229
438,160493,229
439,18610,229
440,173623,229
441,130624,229
442,40156,229
443,30098,229
444,175972,228
445,146903,227
446,33433,227
447,127408,227
448,20652,227
449,79157,227
450,42508,227
451,191003,227
452,120896,226
453,108309,226
454,12328,226
455,119801,225
456,19524,225
457,44788,225
458,31916,225
459,22862,224
460,130516,224
461,21551,224
462,32290,224
463,30155,224
464,168019,224
465,134381,224
466,132448,223
467,114808,223
468,63490,223
469,120889,222
470,156980,222
471,114444,222
472,13321,222
473,20654,222
474,18715,222
475,136295,222
476,15002,222
477,27833,221
478,138233,221
479,5824,221
480,185449,221
481,115988,220
482,40890,220
483,19343,220
484,165622,219
485,27038,219
486,34649,219
487,20098,219
488,185447,219
489,22916,218
490,128338,218
491,29942,218
492,47348,217
493,82776,217
494,12329,217
495,24866,216
496,24869,216
497,5638,216
498,9141,216
499,173624,216
500,143323,216
501,118237,216
502,22006,216
503,63498,216
504,120880,215
505,50191,215
506,175131,215
507,135901,215
508,43628,214
509,109811,214
510,168807,214
511,5869,214
512,22107,214
513,185446,214
514,103837,213
515,146000,213
516,75395,213
517,78465,213
518,37502,213
519,145975,213
520,149499,213
521,173658,212
522,120260,212
523,88496,212
524,145946,212
525,34905,212
526,151902,211
527,160490,211
528,146177,211
529,122785,211
530,197530,210
531,168937,210
532,123340,210
533,121259,210
534,24883,209
535,23456,209
536,109904,209
537,130639,209
538,79154,209
539,63482,209
540,146010,208
541,37113,208
542,175964,208
543,128572,208
544,79196,208
545,184923,208
546,43670,207
547,171189,207
548,47342,207
549,118277,207
550,90563,207
551,22108,207
552,54831,207
553,103271,207
554,107995,207
555,69627,206
556,173625,206
557,47371,206
558,119975,206
559,35219,206
560,36985,206
561,29791,206
562,18403,205
563,187093,205
564,19295,205
565,14285,205
566,171586,205
567,6693,205
568,158075,205
569,176029,204
570,121527,204
571,20443,204
572,4884,204
573,109601,204
574,7993,204
575,29466,204
576,95679,204
577,12052,204
578,4535,204
579,5378,203
580,112085,203
581,102056,203
582,81823,203
583,131997,203
584,21350,203
585,110197,203
586,30116,203
587,156786,203
588,83790,203
589,28455,202
590,21245,202
591,102492,202
592,57705,202
593,66180,202
594,109287,201
595,29017,201
596,176461,201
597,146147,201
598,5813,201
599,128441,201
600,136338,201
601,93635,201
602,200176,200
603,19301,200
604,79150,200
605,109187,200
606,21986,200
607,110163,199
608,132739,199
609,5901,199
610,79195,199
611,63488,199
612,56391,198
613,135037,198
614,18393,198
615,98172,198
616,5488,198
617,146684,198
618,23026,198
619,135038,197
620,105928,197
621,121598,197
622,97954,197
623,624,197
624,19530,197
625,81150,197
626,187813,197
627,26207,196
628,67667,196
629,115694,196
630,41052,195
631,30590,195
632,111651,195
633,109701,195
634,19313,195
635,29471,195
636,20907,195
637,22088,195
638,39688,195
639,60231,195
640,172214,195
641,44790,195
642,21716,195
643,74257,194
644,5560,194
645,29313,194
646,19302,194
647,76115,194
648,30292,194
649,187992,193
650,158253,193
651,116872,193
652,173621,193
653,18751,193
654,76170,193
655,30122,193
656,132009,193
657,23032,193
658,28452,192
659,20567,192
660,114582,192
661,18958,192
662,30114,192
663,126411,192
664,177770,191
665,18390,191
666,140277,191
667,18582,191
668,140312,191
669,184305,191
670,92701,191
671,128378,191
672,135731,191
673,22239,191
674,30119,191
675,40334,191
676,29930,191
677,81410,191
678,160183,190
679,186144,190
680,146912,190
681,127405,190
682,162754,190
683,83110,190
684,145704,190
685,22092,190
686,36986,190
687,40324,190
688,6922,190
689,135,189
690,121597,189
691,19058,189
692,110182,189
693,54633,189
694,49815,189
695,145827,189
696,11485,189
697,76165,189
698,79151,189
699,27570,189
700,118939,188
701,134649,188
702,19262,188
703,59800,188
704,153865,188
705,20127,188
706,65924,187
707,133920,187
708,116871,187
709,75270,187
710,146118,187
711,150561,187
712,89080,187
713,35210,187
714,175130,187
715,21706,187
716,147241,187
717,105742,187
718,56399,186
719,158324,186
720,109780,186
721,38956,186
722,154033,186
723,54610,186
724,30104,186
725,30107,186
726,29928,186
727,191008,186
728,114474,185
729,160491,185
730,18584,185
731,23519,185
732,143243,185
733,63486,185
734,39227,184
735,143262,184
736,22080,184
737,90562,184
738,115683,184
739,188431,183
740,20345,183
741,127438,183
742,186715,183
743,30140,183
744,157430,183
745,22560,182
746,24877,182
747,14865,182
748,39286,182
749,20651,182
750,82577,182
751,18720,182
752,19585,182
753,19659,182
754,131313,182
755,20028,182
756,167532,182
757,45573,182
758,191004,182
759,135032,181
760,8161,181
761,10347,181
762,117409,181
763,18575,181
764,19205,181
765,173626,181
766,125461,181
767,67669,181
768,34619,181
769,132068,181
770,5431,180
771,20545,180
772,129892,180
773,116907,180
774,7934,180
775,13454,180
776,187372,180
777,171717,180
778,79194,180
779,66558,179
780,26119,179
781,98252,179
782,7890,179
783,19199,179
784,28718,179
785,19647,179
786,30112,179
787,9703,179
788,96782,179
789,27790,178
790,146926,178
791,123911,178
792,33429,178
793,109559,178
794,4992,178
795,110002,178
796,196688,178
797,29304,178
798,8546,178
799,125413,178
800,145705,178
801,5811,178
802,181670,178
803,105579,178
804,30298,178
805,113725,177
806,19285,177
807,121979,177
808,91086,177
809,8721,177
810,21722,177
811,30115,177
812,7333,177
813,27572,177
814,40337,177
815,111221,177
816,99697,176
817,136771,176
818,5341,176
819,144711,176
820,109575,176
821,140270,176
822,197259,176
823,194509,176
824,9358,176
825,41776,176
826,22100,176
827,176825,176
828,19651,176
829,25161,176
830,30108,176
831,22329,176
832,157363,176
833,174707,176
834,81408,176
835,73845,175
836,79891,175
837,29307,175
838,128333,175
839,150961,175
840,179855,175
841,115784,175
842,14701,175
843,105963,174
844,13415,174
845,146124,174
846,125382,174
847,68637,174
848,193840,173
849,21522,173
850,145882,173
851,175117,173
852,25211,173
853,63489,173
854,83731,173
855,196213,172
856,15439,172
857,95339,172
858,10524,172
859,116922,172
860,40918,172
861,30838,172
862,38940,172
863,23666,172
864,49638,172
865,110207,172
866,153580,172
867,170962,172
868,102503,172
869,40333,172
870,27836,171
871,70974,171
872,162615,171
873,144703,171
874,46768,171
875,136245,171
876,194600,171
877,7168,171
878,188243,171
879,165555,170
880,8346,170
881,125158,170
882,39279,170
883,130217,170
884,118189,170
885,29467,170
886,83260,170
887,29508,170
888,153646,170
889,19545,170
890,99700,169
891,109539,169
892,11014,169
893,14201,169
894,109906,169
895,98593,169
896,185448,169
897,81438,169
898,36104,168
899,31034,168
900,179016,168
901,14999,168
902,134755,168
903,109781,168
904,67670,168
905,120572,168
906,7214,168
907,135900,168
908,83714,168
909,158173,167
910,146902,167
911,24944,167
912,121529,167
913,100916,167
914,44329,167
915,108009,167
916,169497,167
917,115512,167
918,19604,167
919,171721,167
920,118568,167
921,54949,167
922,168053,167
923,10058,167
924,30302,167
925,111400,166
926,101331,166
927,5566,166
928,5604,166
929,173659,166
930,130369,166
931,98542,166
932,10795,166
933,29574,166
934,102510,166
935,169646,166
936,204639,166
937,63510,166
938,56466,165
939,186404,165
940,34151,165
941,109603,165
942,5590,165
943,54404,165
944,102509,165
945,184657,165
946,145960,165
947,7332,165
948,20204,165
949,114186,165
950,187839,165
951,121531,164
952,155407,164
953,100907,164
954,18528,164
955,122379,164
956,132634,164
957,69865,164
958,84983,164
959,72594,164
960,22082,164
961,22083,164
962,92879,164
963,102502,164
964,19544,164
965,79197,164
966,111394,163
967,158167,163
968,172682,163
969,158312,163
970,91859,163
971,30620,163
972,18581,163
973,19200,163
974,19405,163
975,37379,163
976,102501,163
977,14594,163
978,20138,163
979,166971,163
980,190513,162
981,26074,162
982,14848,162
983,162626,162
984,18392,162
985,22850,162
986,37126,162
987,127765,162
988,145701,162
989,137921,162
990,67677,162
991,143472,162
992,82759,162
993,65487,162
994,128675,162
995,126649,161
996,146899,161
997,195759,161
998,81645,161
999,139825,161
1000,6023,161
1001,155555,161
1002,23492,161
1003,69726,161
1004,163606,161
1005,115517,161
1006,34627,161
1007,15231,161
1008,88981,160
1009,146929,160
1010,158256,160
1011,187139,160
1012,123022,160
1013,20773,160
1014,19309,160
1015,145688,160
1016,109901,160
1017,96417,160
1018,170074,160
1019,7749,159
1020,43627,159
1021,23434,159
1022,8423,159
1023,47195,159
1024,29579,159
1025,22102,159
1026,144208,159
1027,15003,159
1028,83696,159
1029,133801,159
1030,47921,159
1031,22673,158
1032,30565,158
1033,75337,158
1034,59753,158
1035,19331,158
1036,152969,158
1037,82749,158
1038,5941,158
1039,58268,158
1040,175202,158
1041,20041,158
1042,9615,158
1043,109284,157
1044,144609,157
1045,25591,157
1046,18391,157
1047,5567,157
1048,44345,157
1049,37115,157
1050,166355,157
1051,106978,157
1052,65484,157
1053,98820,157
1054,54958,157
1055,122981,157
1056,108510,157
1057,173376,156
1058,109576,156
1059,30842,156
1060,172008,156
1061,22065,156
1062,37376,156
1063,34610,156
1064,143717,156
1065,187814,156
1066,174881,155
1067,134710,155
1068,187136,155
1069,197289,155
1070,173622,155
1071,19296,155
1072,128293,155
1073,99007,155
1074,38955,155
1075,47343,155
1076,24301,155
1077,2986,155
1078,30158,155
1079,155010,155
1080,204648,155
1081,12403,155
1082,24867,154
1083,9973,154
1084,144738,154
1085,141892,154
1086,8316,154
1087,39225,154
1088,146122,154
1089,11200,154
1090,168748,154
1091,137903,154
1092,22089,154
1093,5972,154
1094,42439,154
1095,122985,154
1096,30232,154
1097,118722,154
1098,186151,153
1099,111393,153
1100,101337,153
1101,21244,153
1102,5691,153
1103,110116,153
1104,195298,153
1105,79143,153
1106,19650,153
1107,6789,153
1108,15154,153
1109,168043,153
1110,42609,153
1111,7389,153
1112,185452,153
1113,81415,153
1114,99698,152
1115,144714,152
1116,26202,152
1117,186341,152
1118,6021,152
1119,80034,152
1120,21178,152
1121,28716,152
1122,54455,152
1123,80194,152
1124,117559,152
1125,30839,152
1126,135893,152
1127,115679,152
1128,30109,152
1129,94267,152
1130,21789,152
1131,146720,152
1132,30258,152
1133,23031,152
1134,109314,151
1135,3102,151
1136,10578,151
1137,30840,151
1138,119049,151
1139,188237,151
1140,29910,151
1141,134346,151
1142,137232,151
1143,7472,151
1144,118802,150
1145,81560,150
1146,75036,150
1147,49316,150
1148,132438,150
1149,9094,150
1150,15768,150
1151,5674,150
1152,163596,150
1153,49670,150
1154,54611,150
1155,37375,150
1156,187468,150
1157,165010,150
1158,149414,150
1159,79153,150
1160,144768,149
1161,158310,149
1162,80179,149
1163,28719,149
1164,30843,149
1165,6326,149
1166,110185,149
1167,92885,149
1168,116099,149
1169,98692,149
1170,177431,149
1171,63487,149
1172,188325,149
1173,94413,149
1174,187803,149
1175,144559,148
1176,36194,148
1177,109721,148
1178,110199,148
1179,138671,148
1180,51980,148
1181,182372,148
1182,25465,147
1183,13277,147
1184,5548,147
1185,20650,147
1186,97820,147
1187,75356,147
1188,54624,147
1189,5807,147
1190,99122,147
1191,99125,147
1192,96419,147
1193,34611,147
1194,44786,147
1195,15015,147
1196,21786,147
1197,138858,147
1198,64004,147
1199,195653,147
1200,114440,146
1201,169002,146
1202,106672,146
1203,30665,146
1204,134756,146
1205,69657,146
1206,14014,146
1207,64613,146
1208,189761,146
1209,16696,146
1210,168020,146
1211,118664,146
1212,51271,145
1213,112193,145
1214,18539,145
1215,117579,145
1216,99119,145
1217,168963,145
1218,189791,145
1219,123364,145
1220,66295,145
1221,9661,145
1222,127057,145
1223,76529,145
1224,108709,144
1225,151803,144
1226,14834,144
1227,204892,144
1228,144788,144
1229,5486,144
1230,6089,144
1231,5562,144
1232,106747,144
1233,47253,144
1234,169254,144
1235,110125,144
1236,109826,144
1237,143374,144
1238,186700,144
1239,41772,144
1240,167259,144
1241,131258,144
1242,48428,144
1243,29970,144
1244,137242,144
1245,140188,143
1246,49362,143
1247,5734,143
1248,59791,143
1249,29470,143
1250,110200,143
1251,21502,143
1252,135887,143
1253,12307,143
1254,8059,143
1255,69375,142
1256,15380,142
1257,138025,142
1258,159028,142
1259,186627,142
1260,20854,142
1261,196840,142
1262,90567,142
1263,188124,142
1264,75719,142
1265,147272,142
1266,38331,142
1267,188385,142
1268,47909,142
1269,20225,142
1270,160184,141
1271,7552,141
1272,23222,141
1273,5328,141
1274,26222,141
1275,43630,141
1276,92695,141
1277,145687,141
1278,42256,141
1279,7225,141
1280,30105,141
1281,12323,141
1282,106430,140
1283,38550,140
1284,5602,140
1285,21269,140
1286,142686,140
1287,128299,140
1288,143359,140
1289,186716,140
1290,99120,140
1291,99121,140
1292,19615,140
1293,15051,140
1294,7435,140
1295,19976,139
1296,113707,139
1297,26120,139
1298,95340,139
1299,110022,139
1300,146201,139
1301,112467,139
1302,127818,139
1303,22093,139
1304,79158,139
1305,101003,139
1306,109133,139
1307,25431,138
1308,3124,138
1309,26257,138
1310,118280,138
1311,69957,138
1312,164229,138
1313,90501,138
1314,45246,138
1315,34606,138
1316,63209,138
1317,11531,138
1318,99360,138
1319,6708,138
1320,6731,138
1321,22392,138
1322,108509,138
1323,15156,138
1324,7356,138
1325,83694,138
1326,100544,138
1327,178288,138
1328,104051,138
1329,45645,138
1330,19971,137
1331,116569,137
1332,33337,137
1333,101497,137
1334,28588,137
1335,186419,137
1336,24012,137
1337,5539,137
1338,187081,137
1339,143244,137
1340,30837,137
1341,5799,137
1342,30090,137
1343,126396,137
1344,6734,137
1345,170073,137
1346,22391,137
1347,7325,137
1348,158013,137
1349,48611,136
1350,7680,136
1351,158295,136
1352,114410,136
1353,25678,136
1354,7932,136
1355,187148,136
1356,168783,136
1357,128389,136
1358,22018,136
1359,109924,136
1360,49810,136
1361,11506,136
1362,19643,136
1363,155023,136
1364,128755,136
1365,185450,136
1366,123641,136
1367,29968,136
1368,83730,136
1369,6902,136
1370,11891,135
1371,24879,135
1372,144563,135
1373,187993,135
1374,157696,135
1375,160492,135
1376,34160,135
1377,155619,135
1378,54635,135
1379,52356,135
1380,153581,135
1381,123299,135
1382,49863,135
1383,27389,135
1384,56178,135
1385,66339,135
1386,7497,135
1387,21992,135
1388,25433,134
1389,111326,134
1390,121526,134
1391,36269,134
1392,125035,134
1393,171035,134
1394,5472,134
1395,98247,134
1396,9080,134
1397,24157,134
1398,145690,134
1399,22110,134
1400,46985,134
1401,129174,134
1402,29705,134
1403,96783,134
1404,196212,133
1405,172761,133
1406,38687,133
1407,125157,133
1408,9054,133
1409,33666,133
1410,130272,133
1411,26469,133
1412,117577,133
1413,23672,133
1414,96188,133
1415,5790,133
1416,148557,133
1417,98747,133
1418,20132,133
1419,7478,133
1420,51164,132
1421,139771,132
1422,158297,132
1423,25686,132
1424,20794,132
1425,29468,132
1426,167266,132
1427,115619,132
1428,44797,132
1429,166778,132
1430,79155,132
1431,20033,132
1432,15160,132
1433,7366,132
1434,12322,132
1435,29934,132
1436,100567,132
1437,134340,132
1438,22566,131
1439,81555,131
1440,26098,131
1441,158188,131
1442,105952,131
1443,153235,131
1444,148402,131
1445,37116,131
1446,19204,131
1447,20793,131
1448,59789,131
1449,18787,131
1450,19522,131
1451,116112,131
1452,140701,131
1453,19646,131
1454,143756,131
1455,30160,131
1456,40327,131
1457,125924,131
1458,30256,131
1459,100570,131
1460,8122,130
1461,3076,130
1462,3080,130
1463,13263,130
1464,26258,130
1465,6168,130
1466,5741,130
1467,92891,130
1468,131100,130
1469,168953,130
1470,75585,130
1471,122786,130
1472,81134,130
1473,63242,130
1474,79146,130
1475,79179,130
1476,162202,130
1477,14515,130
1478,56142,130
1479,30300,130
1480,21945,130
1481,25436,129
1482,33427,129
1483,155542,129
1484,34192,129
1485,196602,129
1486,171238,129
1487,46646,129
1488,80193,129
1489,146120,129
1490,7989,129
1491,127671,129
1492,19257,129
1493,64638,129
1494,37373,129
1495,5958,129
1496,34613,129
1497,6631,129
1498,14447,129
1499,44888,129
1500,70612,129
1501,99497,129
1502,4471,129
1503,125928,129
1504,5245,128
1505,56394,128
1506,107057,128
1507,70999,128
1508,96972,128
1509,98227,128
1510,142669,128
1511,82570,128
1512,19314,128
1513,109890,128
1514,22020,128
1515,22106,128
1516,158861,128
1517,19546,128
1518,45299,128
1519,12117,128
1520,149420,128
1521,30106,128
1522,30159,128
1523,103301,128
1524,137233,128
1525,27789,127
1526,92324,127
1527,3079,127
1528,172797,127
1529,26238,127
1530,109602,127
1531,26457,127
1532,75322,127
1533,143334,127
1534,23685,127
1535,83228,127
1536,5870,127
1537,79147,127
1538,88755,127
1539,32448,127
1540,20021,127
1541,21798,127
1542,30157,127
1543,43264,127
1544,8033,127
1545,21984,127
1546,21997,127
1547,22549,127
1548,6936,126
1549,24905,126
1550,195758,126
1551,14874,126
1552,100955,126
1553,67397,126
1554,83102,126
1555,5788,126
1556,61833,126
1557,83279,126
1558,5897,126
1559,21521,126
1560,22104,126
1561,145846,126
1562,182348,126
1563,79145,126
1564,128660,126
1565,79285,126
1566,11712,126
1567,7385,126
1568,119264,126
1569,177610,126
1570,6841,126
1571,128810,126
1572,6867,126
1573,126635,125
1574,189083,125
1575,4711,125
1576,55897,125
1577,20952,125
1578,7221,125
1579,20022,125
1580,127067,125
1581,121310,125
1582,7420,125
1583,169869,125
1584,46283,124
1585,142337,124
1586,142349,124
1587,66604,124
1588,185828,124
1589,163457,124
1590,72434,124
1591,169322,124
1592,166482,124
1593,98592,124
1594,22098,124
1595,53033,124
1596,22144,124
1597,113308,124
1598,79198,124
1599,147168,124
1600,131325,124
1601,115788,124
1602,7489,124
1603,159808,123
1604,33347,123
1605,194064,123
1606,113780,123
1607,20473,123
1608,26211,123
1609,196465,123
1610,7755,123
1611,5588,123
1612,19135,123
1613,140318,123
1614,13465,123
1615,5782,123
1616,106962,123
1617,13630,123
1618,69958,123
1619,5859,123
1620,216606,123
1621,145859,123
1622,50186,123
1623,91226,123
1624,19603,123
1625,15009,123
1626,176928,123
1627,76410,123
1628,63493,123
1629,23061,123
1630,106319,123
1631,21990,123
1632,59258,122
1633,19990,122
1634,24931,122
1635,1968,122
1636,20468,122
1637,160398,122
1638,54308,122
1639,98258,122
1640,13413,122
1641,122469,122
1642,82590,122
1643,97951,122
1644,19372,122
1645,156409,122
1646,19469,122
1647,123300,122
1648,22146,122
1649,79183,122
1650,125805,122
1651,22398,122
1652,23015,122
1653,6879,122
1654,115893,122
1655,101224,121
1656,157678,121
1657,6088,121
1658,72272,121
1659,117407,121
1660,18541,121
1661,5569,121
1662,9027,121
1663,19154,121
1664,205689,121
1665,78223,121
1666,123180,121
1667,128377,121
1668,5873,121
1669,80414,121
1670,80502,121
1671,27387,121
1672,6618,121
1673,7204,121
1674,12164,121
1675,15168,121
1676,51012,121
1677,9725,121
1678,7438,121
1679,182604,121
1680,114185,121
1681,66423,121
1682,31026,120
1683,101316,120
1684,26114,120
1685,203128,120
1686,132322,120
1687,172836,120
1688,6061,120
1689,74558,120
1690,13375,120
1691,9056,120
1692,25832,120
1693,20697,120
1694,75289,120
1695,78287,120
1696,189592,120
1697,61853,120
1698,169545,120
1699,103184,120
1700,23949,120
1701,40158,120
1702,53190,120
1703,88752,120
1704,7342,120
1705,12355,120
1706,9758,120
1707,94414,120
1708,79440,119
1709,146907,119
1710,183443,119
1711,29169,119
1712,5597,119
1713,158474,119
1714,25818,119
1715,131988,119
1716,30855,119
1717,92719,119
1718,31608,119
1719,10870,119
1720,40080,119
1721,103172,119
1722,23961,119
1723,7199,119
1724,93673,119
1725,105625,119
1726,24871,118
1727,162502,118
1728,41110,118
1729,185638,118
1730,96957,118
1731,41204,118
1732,144733,118
1733,53692,118
1734,20524,118
1735,155545,118
1736,54405,118
1737,131978,118
1738,19255,118
1739,24254,118
1740,68179,118
1741,180982,118
1742,130400,118
1743,145703,118
1744,29516,118
1745,5892,118
1746,22095,118
1747,22099,118
1748,23826,118
1749,14373,118
1750,23955,118
1751,93634,118
1752,75749,118
1753,83598,118
1754,199050,118
1755,6920,118
1756,79451,117
1757,7611,117
1758,83904,117
1759,122168,117
1760,33434,117
1761,18401,117
1762,29101,117
1763,26256,117
1764,73948,117
1765,22845,117
1766,152695,117
1767,29214,117
1768,72448,117
1769,72495,117
1770,197351,117
1771,5774,117
1772,5797,117
1773,135581,117
1774,117668,117
1775,29498,117
1776,184468,117
1777,5872,117
1778,109966,117
1779,105435,117
1780,108310,117
1781,124048,117
1782,30101,117
1783,30102,117
1784,6712,117
1785,177540,117
1786,40330,117
1787,108632,117
1788,126627,116
1789,1826,116
1790,26108,116
1791,95219,116
1792,167805,116
1793,20441,116
1794,158328,116
1795,98175,116
1796,50823,116
1797,114508,116
1798,146123,116
1799,19222,116
1800,107429,116
1801,143340,116
1802,78317,116
1803,186779,116
1804,22097,116
1805,183954,116
1806,153651,116
1807,168961,116
1808,6732,116
1809,7373,116
1810,25322,116
1811,100657,115
1812,12494,115
1813,26113,115
1814,132389,115
1815,188709,115
1816,109724,115
1817,74705,115
1818,82591,115
1819,93298,115
1820,143345,115
1821,18749,115
1822,5803,115
1823,102437,115
1824,170968,115
1825,94037,115
1826,128521,115
1827,139256,115
1828,79149,115
1829,21788,115
1830,12294,115
1831,12324,115
1832,63485,115
1833,83785,115
1834,102987,114
1835,33428,114
1836,144732,114
1837,56554,114
1838,14992,114
1839,152643,114
1840,7818,114
1841,36606,114
1842,78288,114
1843,5801,114
1844,22091,114
1845,9361,114
1846,22136,114
1847,97015,114
1848,11566,114
1849,6663,114
1850,19689,114
1851,28075,114
1852,119173,114
1853,109141,114
1854,20144,114
1855,136647,114
1856,187801,114
1857,9806,113
1858,81564,113
1859,57009,113
1860,186268,113
1861,186382,113
1862,109551,113
1863,22861,113
1864,168635,113
1865,44369,113
1866,109789,113
1867,186682,113
1868,36671,113
1869,117637,113
1870,118268,113
1871,92884,113
1872,168956,113
1873,17202,113
1874,8863,113
1875,119021,113
